solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url
1635721458409799680,Gaia DR2 1525617227295364736,1525617227295364736,1574617910,2015.5,198.05348977070503,0.032074445144917,40.61996608754681,0.031060147531927675,0.014859072353562434,0.055038072605323694,0.26997808,-0.19610039132782137,0.05252360743243007,-2.296321687817201,0.05224533482387312,0.37779185,-0.12014789,-0.30092704,-0.30020207,-0.074546136,-0.26187477,0.17018345,-0.10892858,-0.2692972,0.53505784,762,0,747,15,3.3683038,878.7204,0.11940161654138785,0.9738059891644331,31,true,4.5325227,1.5514036149589512,0.006763091786863292,-0.048206862,87,20,0.06410942,0,95,false,819,5144.394858250492,2.6200203980005714,1963.4941,16.41003,87,2488.9232598815797,8.838920624221952,281.5868,16.861359,89,3897.3611962680084,6.347649726502195,613.9849,15.784993,1.2414063,0,1.0763655,0.45132828,0.6250372,,,0,,,,NOT_AVAILABLE,106.6147290441347,75.84314664249864,176.5784820962033,43.700298924982015,100001,5035.93,4900.033,5109.2324,2.137,1.9027,2.3765,1.0668,0.9709,1.1726,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1525617227295364736,
1635721458409799680,Gaia DR2 1450780445817779712,1450780445817779712,488979767,2015.5,209.593395489004,0.015903326698579513,26.594333943529396,0.018079421736880402,0.029696734242069325,0.024633963077102517,1.2055199,-4.853996305072075,0.03925847179036697,-3.92387106978559,0.036904586957953844,-0.22781438,-0.19869041,-0.2619925,-0.28085315,0.16822042,-0.30456895,-0.16708998,0.09475624,0.048680026,-0.015353145,294,9,293,1,-3.24062,216.46455,0.0,0.0,31,true,68.96016,1.5376775044929563,0.0041130725598935505,-9.80843E-4,34,13,0.04426923,0,34,false,291,55420.00990373315,13.478511326345375,4111.731,13.829199,31,25737.522170817123,44.26684363270484,581.4176,14.324971,32,43124.384527307935,26.809495194598764,1608.549,13.175113,1.242546,0,1.1498585,0.49577236,0.6540861,,,0,,,,NOT_AVAILABLE,34.70019045472473,75.07307161691742,196.28019086314532,35.90091093566823,100001,4944.6665,4827.235,5088.3804,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450780445817779712,
1635721458409799680,Gaia DR2 1450815905067756288,1450815905067756288,266789724,2015.5,208.87357992748898,0.041764952069934094,26.616729595615727,0.04160216724976485,0.026253523973379593,0.059104700411860826,0.44418675,-5.0986365664571744,0.10862610473539919,-3.5984715065811153,0.09563909199554838,-0.0901925,-0.0077511426,-0.4088787,-0.23377411,-0.06010921,-0.25567138,-0.316782,-0.037212443,0.2196274,0.08641374,288,0,286,2,1.3126452,312.56485,0.0,0.0,31,true,5.590545,1.5902850788568146,0.009842173155296594,0.05092735,33,14,0.1067185,0,33,false,282,5193.467563767412,3.422038375298648,1517.6532,16.399723,29,2696.84353331882,20.40397732046636,132.17244,16.774248,29,3677.2126295295557,8.77232446014248,419.18338,15.848124,1.2273219,0,0.9261246,0.37452507,0.5515995,,,0,,,,NOT_AVAILABLE,34.53259688897461,75.71566779466743,195.5513891876393,35.645804989863265,100001,5309.6724,5009.147,5473.0,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450815905067756288,
1635721458409799680,Gaia DR2 1450820165675312000,1450820165675312000,334416497,2015.5,209.1160076374125,0.06772623866915992,26.686303337693776,0.062645280142019,0.028762169697230205,0.0961161289288046,0.29924396,-14.577770256427833,0.1749471073255061,-3.898006140774088,0.1435871381071423,-0.0405736,-0.067209624,-0.3620638,-0.33751622,-0.15388471,-0.3426367,-0.10745606,0.16029848,0.10142023,0.10618067,324,0,316,8,3.5574982,407.62943,0.356714305422398,3.6451316734908845,31,false,1.915266,1.7714481492494256,0.016659510202391172,0.07799786,37,14,0.1650152,0,37,false,304,2858.450721398458,3.4943622187814407,818.0179,17.048038,33,2142.231457700693,13.51328979614383,158.52776,17.024221,34,1362.4796990944149,6.786819314241815,200.75378,16.926094,1.2260877,0,0.098127365,-0.023817062,0.12194443,,,0,,,,NOT_AVAILABLE,34.89564526749716,75.50674766542672,195.75579874021096,35.80152140099174,102001,9566.0,8562.5,9756.25,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450820165675312000,
1635721458409799680,Gaia DR2 1450582258846849408,1450582258846849408,824605594,2015.5,208.16734704714634,0.019030998010629838,26.033067360359187,0.01785118946956782,0.010765187375274826,0.024403417066099765,0.44113442,-3.559247448895785,0.04798869579634626,-2.6078882032956434,0.03576606963985026,-0.04063257,-0.091219746,-0.42667016,-0.2322791,0.0762699,-0.2949695,-0.31323144,-0.107571,0.004113131,0.041084535,308,0,308,0,-3.5389924,223.41873,0.0,0.0,31,false,32.961777,1.540771047644725,0.004373430878314823,0.05968798,35,15,0.055659905,0,35,false,306,26733.593719310145,8.546452639098998,3128.034,14.620723,34,12750.557525142483,18.94299602423325,673.10144,15.087565,27,20364.647749605065,25.560786127548557,796.7145,13.989728,1.2387114,1,1.0978374,0.46684265,0.6309948,,,0,,,,NOT_AVAILABLE,31.826573988449436,76.27489169807261,195.15672866134923,34.847397536549686,100002,4914.065,4743.3003,5013.61,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450582258846849408,
1635721458409799680,Gaia DR2 1450579200830093312,1450579200830093312,1530322011,2015.5,207.42249934868616,0.031692870249303055,26.48152145478938,0.028844621808859463,0.017412521947926505,0.04909564290264607,0.3546653,-1.1438132019216054,0.08217885690165373,-0.8031635036701816,0.05392572829304238,-0.26150545,0.120482,-0.31330082,-0.014224259,-0.12995537,-0.06314336,-0.10110589,-0.15341717,-0.07465791,-0.32024807,332,0,331,1,1.0104486,351.78592,0.0,0.0,31,true,8.914945,1.4787658755940791,0.007586497243769919,-0.031960823,38,15,0.08288243,0,44,false,375,7953.552691741252,5.51240584198006,1442.846,15.936963,40,3080.7606193831607,18.099826816082615,170.2094,16.629744,40,7092.023457859865,13.414263005834949,528.69275,15.1349945,1.2790239,0,1.4947491,0.6927805,0.8019686,,,0,,,,NOT_AVAILABLE,33.39666388387476,76.99300025247211,194.18634598023493,34.965851885978445,100001,4393.0,4329.0,4461.5,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450579200830093312,
1635721458409799680,Gaia DR2 1450682103950865664,1450682103950865664,726813714,2015.5,207.87501780767636,0.05329808432828314,26.816099146714407,0.04840892783364131,0.010351075509396845,0.0780596594170991,0.13260467,-11.949280812401394,0.13175667794863027,0.35194679784612914,0.09188143041258483,-0.14282349,0.07635954,-0.18382025,-0.2240372,-0.0057211067,-0.26643205,0.08193444,-0.052829966,-0.112407975,-0.08941524,370,0,368,2,1.8033844,413.0644,0.15797362907808715,0.7426954627373525,31,false,2.4283552,1.574635846161937,0.012704031020668157,0.023943858,42,16,0.12243,0,46,false,400,2805.80339094719,2.1606875453478387,1298.5697,17.068222,40,1561.882944331123,8.261544938880673,189.05458,17.367268,38,1883.933528514608,8.289565600315788,227.26566,16.574257,1.2281033,0,0.7930107,0.29904556,0.49396515,,,0,,,,NOT_AVAILABLE,35.02412478293634,76.62205589907177,194.4563652298512,35.44213040570135,100001,5869.0,5669.1,6378.0,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450682103950865664,
1635721458409799680,Gaia DR2 1450870532756318976,1450870532756318976,448310251,2015.5,210.1780764521097,0.06020624468276072,26.833038561453296,0.06520415460643672,0.02630538004794987,0.09511347926004557,0.27656838,-1.458670225355761,0.15135790901241303,-13.27722381295993,0.1427573348679531,-0.20781417,-0.04453613,-0.32583132,-0.2840598,-0.19149119,-0.26621947,-0.10055576,0.07793798,0.22602716,0.052268486,327,0,324,3,1.3638264,353.98828,0.06971036824752,0.125754634802627,31,false,2.1585052,1.6313334775258537,0.013734017003164272,0.027084332,37,14,0.14258058,0,37,false,324,2464.6158042921325,2.2185868913492515,1110.8944,17.208992,35,1439.5690343804574,7.418203815552273,194.05898,17.455807,35,1541.4191493189994,5.49386355419844,280.57108,16.792118,1.2095144,0,0.66368866,0.24681473,0.41687393,,,0,,,,NOT_AVAILABLE,35.79701804144244,74.575746434445,196.73869051951738,36.339749721621466,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1450870532756318976,
1635721458409799680,Gaia DR2 1549743089388190336,1549743089388190336,1366185740,2015.5,201.28134678590078,0.04621785568065697,44.193512903235714,0.0532965209706323,0.02554068663297413,0.08685278972938482,0.2940687,-5.439558495175606,0.08253807883152368,-7.206395662428077,0.09785189973985496,0.23941007,-0.20489082,-0.033975307,0.09583479,0.05410438,-0.010557665,0.15111199,-0.19865671,-0.40508655,0.26838562,451,0,447,4,2.6922016,526.22485,0.22054894855895987,1.46797567521084,31,true,2.0822577,1.584787272970146,0.01374307376163543,-0.035876215,51,19,0.10005046,0,61,false,528,2493.5705010540514,1.8330299284006666,1360.3545,17.196312,57,1324.049479927033,9.16463458680952,144.47379,17.546627,56,1733.6075453466012,5.534400736478044,313.24216,16.664543,1.2262164,0,0.8820839,0.3503151,0.5317688,,,0,,,,NOT_AVAILABLE,103.4589531954712,71.63888811218025,176.69954759944022,47.994069697914746,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1549743089388190336,
1635721458409799680,Gaia DR2 1549735289727593344,1549735289727593344,827492365,2015.5,201.08394513449232,0.02765893630463338,43.92560511627351,0.029049835908114285,0.015025805626227741,0.045832444999101996,0.32784212,-7.001109912975852,0.05171133981532816,-1.8341629221801128,0.056757244742071236,0.27292013,0.010645902,0.053276587,0.050992597,0.14732556,0.046033937,0.17378937,-0.09561088,-0.2661797,0.31356767,439,9,436,3,0.62568057,448.9467,0.0,0.0,31,false,6.8639607,1.561024923343711,0.007983438709842437,-0.0071419645,50,19,0.061263867,0,58,false,505,6379.428310787871,3.1728251317522207,2010.646,16.17641,56,3244.070964312172,10.474119995537066,309.72253,16.573662,52,4587.384185066825,8.157745726425329,562.3348,15.608007,1.2276108,0,0.9656544,0.39725113,0.56840324,,,0,,,,NOT_AVAILABLE,103.51909946693448,71.94145112506266,176.74398824839855,47.6923943827605,100001,5361.75,5210.6665,5643.58,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1549735289727593344,
